SourceFile,Aperture,ApertureValue,APP14Flags0,APP14Flags1,ApplicationRecordVersion,Artist,AToB0,AToB1,AToB2,BitsPerSample,BlueMatrixColumn,BlueTRC,By-line,By-lineTitle,ChromaticAdaptation,ChromaticityChannel1,ChromaticityChannel2,ChromaticityChannel3,ChromaticityChannels,ChromaticityColorant,CMMFlags,CodedCharacterSet,ColorComponents,ColorSpace,ColorSpaceData,ColorTransform,ComponentsConfiguration,CompressedBitsPerPixel,ConnectionSpaceIlluminant,Contrast,Copyright,CopyrightNotice,CreateDate,Credit,CurrentIPTCDigest,DateCreated,DateTimeCreated,DateTimeOriginal,DCTEncodeVersion,DeviceAttributes,DeviceManufacturer,DeviceMfgDesc,DeviceModel,DeviceModelDesc,DigitalCreationDate,DigitalZoomRatio,Directory,DocumentNotes,EncodingProcess,EnvelopeRecordVersion,ExifByteOrder,ExifToolVersion,ExifVersion,ExposureCompensation,ExposureMode,ExposureProgram,ExposureTime,FileAccessDate,FileInodeChangeDate,FileModifyDate,FileName,FilePermissions,FileSize,FileType,FileTypeExtension,Flash,FlashpixVersion,FocalLength,FocalLength35efl,GainControl,GPSAltitude,GPSAltitudeRef,GPSLatitude,GPSLatitudeRef,GPSLongitude,GPSLongitudeRef,GPSPosition,GPSVersionID,GreenMatrixColumn,GreenTRC,ImageHeight,ImageSize,ImageWidth,ISO,JFIFVersion,Keywords,LensModel,LensSerialNumber,LightSource,LightValue,Luminance,Make,MakeAndModel,MeasurementBacking,MeasurementFlare,MeasurementGeometry,MeasurementIlluminant,MeasurementObserver,MediaBlackPoint,MediaWhitePoint,Megapixels,MeteringMode,MIMEType,Model,ModifyDate,NativeDisplayInfo,PrimaryPlatform,ProfileClass,ProfileCMMType,ProfileConnectionSpace,ProfileCopyright,ProfileCreator,ProfileDateTime,ProfileDescription,ProfileDescriptionML,ProfileDescriptionML-da-DK,ProfileDescriptionML-de-DE,ProfileDescriptionML-es-ES,ProfileDescriptionML-fi-FI,ProfileDescriptionML-fr-FU,ProfileDescriptionML-it-IT,ProfileDescriptionML-ja-JP,ProfileDescriptionML-ko-KR,ProfileDescriptionML-nl-NL,ProfileDescriptionML-no-NO,ProfileDescriptionML-pt-BR,ProfileDescriptionML-sv-SE,ProfileDescriptionML-zh-CN,ProfileDescriptionML-zh-TW,ProfileFileSignature,ProfileID,ProfileVersion,RedMatrixColumn,RedTRC,RenderingIntent,ResolutionUnit,Saturation,SceneCaptureType,SensingMethod,SerialNumber,Sharpness,ShutterSpeed,Software,SubjectDistance,SubjectDistanceRange,SubSecCreateDate,SubSecDateTimeOriginal,SubSecModifyDate,SubSecTime,SubSecTimeDigitized,SubSecTimeOriginal,Technology,TimeCreated,UserComment,VideoCardGamma,ViewingCondDesc,ViewingCondIlluminant,ViewingCondIlluminantType,ViewingCondSurround,Warning,WhiteBalance,XResolution,YCbCrPositioning,YCbCrSubSampling,YResolution
data/images/untagged/flickr/4382220763.jpg,,,,,4,,,,,8,,,,,,,,,,,,UTF8,3,,,,,,,,,,,,e58e91529c3be96b9b50e286590f8797,,,,,,,,,,,,data/images/untagged/flickr,https://flickr.com/e/LTOgGubBrulvgjfneVYRTU27pjs0FVUoS7IOGDrLDns%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:40+01:00,2022:02:11 14:56:52+01:00,2022:02:07 13:31:48+01:00,4382220763.jpg,rw-rw-r--,93 kB,JPEG,jpg,,,,,,,,,,,,,,,,1011,1024x1011,1024,,,,,,,,,,,,,,,,,,1.0,,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YCbCr4:4:4 (1 1),
data/images/untagged/flickr/48797218391.jpg,,,,,4,,,,,8,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,"Not Embedded, Independent",UTF8,3,,"RGB ",,,,0.9642 1 0.82491,,,,,,725549e75b3cb7238df40b094320d442,,,,,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,,,data/images/untagged/flickr,https://flickr.com/e/NonHxnUiAnHG%2BA%2BFvmknAUSKJTuR9fRvJAiWA3NxuOQ%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:40+01:00,2022:02:11 14:56:53+01:00,2022:02:07 13:33:34+01:00,48797218391.jpg,rw-rw-r--,84 kB,JPEG,jpg,,,,,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",657,1024x657,1024,,1.02,,,,,,76.03647 80 87.12462,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,0.673,,image/jpeg,,,,Microsoft Corporation,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,,,,,,,,,,,,,,,,acsp,0,2.1.0,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,None,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,1,,YCbCr4:2:2 (2 1),1
data/images/untagged/flickr/5438770199.jpg,,,,,4,,,,,8,,,,,,,,,,,,UTF8,3,,,,,,,,,,,,c00096290785cc09b372d33cc9061311,,,,,,,,,,,,data/images/untagged/flickr,https://flickr.com/e/BDkbQVvCSSxBHejVV6k%2FY%2FlTtI%2B%2F3q0zFVintQvnsio%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:40+01:00,2022:02:11 14:56:52+01:00,2022:02:07 13:36:24+01:00,5438770199.jpg,rw-rw-r--,12 kB,JPEG,jpg,,,,,,,,,,,,,,,,272,327x272,327,,,,,,,,,,,,,,,,,,0.089,,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YCbCr4:2:2 (2 1),
data/images/untagged/flickr/14051711307.jpg,,,,,4,merv stapleton,,,,8,,,,,,,,,,,,UTF8,3,,,,,,,,creative commons attribution share-alike non-commercial,,,,90697f4cc43382b5b65c65dd343a7ea4,,,,,,,,,,,,data/images/untagged/flickr,https://flickr.com/e/U0AzF8zY1T%2BGcZzIhUdxFtQ5LpobQxIITkQSu4RgIZ4%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:40+01:00,2022:02:11 14:56:52+01:00,2022:02:07 13:23:20+01:00,14051711307.jpg,rw-rw-r--,28 kB,JPEG,jpg,,,,,,,,,,,,,,,,768,1024x768,1024,,1.02,,,,,,,,,,,,,,,,0.786,,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,1,,YCbCr4:2:2 (2 1),1
data/images/untagged/flickr/2641780207.jpg,,,,,4,,,,,8,,,,,,,,,,,,UTF8,3,,,,,,,,,,,,fd5b94629e7227607f3c256e3b8d4678,,,,,,,,,,,,data/images/untagged/flickr,https://flickr.com/e/dLg829acmt3IXbyFq0yCNN1zodIUHnL8Mmf2Pxgu7VE%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:40+01:00,2022:02:11 14:56:52+01:00,2022:02:07 13:26:04+01:00,2641780207.jpg,rw-rw-r--,35 kB,JPEG,jpg,,,,,,,,,,,,,,,,533,800x533,800,,,,,,,,,,,,,,,,,,0.426,,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YCbCr4:2:0 (2 2),
data/images/untagged/flickr/5505561028.jpg,,,,,4,,,,,8,0.14305 0.06061 0.71399,"(Binary data 8204 bytes, use -b option to extract)",,,,,,,,,"Not Embedded, Independent",UTF8,3,,"RGB ",,,,0.9642 1 0.82491,,,,,,44b37063eca50538a76cae3ffd4cc016,,,,,"Reflective, Glossy, Positive, Color",none,,,,,,data/images/untagged/flickr,https://flickr.com/e/oKjRk2pumWThf6onZLvu2zeXOCcgr61WfaVBmfkT0Qo%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:40+01:00,2022:02:11 14:56:52+01:00,2022:02:07 13:36:38+01:00,5505561028.jpg,rw-rw-r--,80 kB,JPEG,jpg,,,,,,,,,,,,,,0.38507 0.71687 0.09706,"(Binary data 8204 bytes, use -b option to extract)",683,1024x683,1024,,1.02,,,,,,,,,,,,,,,0.9505 1 1.0891,0.699,,image/jpeg,,,,Apple Computer Inc.,Display Device Profile,Nikon Corporation,"XYZ ",Nikon Inc. & Nikon Corporation 2009,,2009:02:20 17:07:10,Nikon sRGB 4.0.0.3002,,,,,,,,,,,,,,,,acsp,0,2.2.0,0.43607 0.2225 0.01392,"(Binary data 8204 bytes, use -b option to extract)",Perceptual,None,,,,,,,,,,,,,,,,,,,,,,,,,,1,,YCbCr4:4:4 (1 1),1
data/images/untagged/flickr/2644713119.jpg,,,,,4,,,,,8,,,,,,,,,,,,UTF8,3,,,,,,,,,,,,cc33e25d7dc4b8920ca93f647128ccf7,,,,,,,,,,,,data/images/untagged/flickr,https://flickr.com/e/PWFSh2ZA6yYwPT4rouuZadmB88DbBM%2Bkwuco9CphT7M%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:41+01:00,2022:02:11 14:56:52+01:00,2022:02:07 13:26:16+01:00,2644713119.jpg,rw-rw-r--,58 kB,JPEG,jpg,,,,,,,,,,,,,,,,768,1024x768,1024,,1.02,,,,,,,,,,,,,,,,0.786,,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,1,,YCbCr4:2:0 (2 2),1
data/images/untagged/flickr/5624050246.jpg,,,,,4,,,,,8,,,,,,,,,,,,UTF8,3,,,,,,,,,,,,15f1303c7ce8e1e680fd78b8dabff65a,,,,,,,,,,,,data/images/untagged/flickr,https://flickr.com/e/aaglew5ArixDTZeZCu23Rxe1SdyHFZrc9i3eDk0PiE8%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:41+01:00,2022:02:11 14:56:52+01:00,2022:02:07 13:36:56+01:00,5624050246.jpg,rw-rw-r--,30 kB,JPEG,jpg,,,,,,,,,,,,,,,,768,1024x768,1024,,1.02,,,,,,,,,,,,,,,,0.786,,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,1,,YCbCr4:2:2 (2 1),1
data/images/untagged/flickr/25782467808.jpg,,,[14],(none),4,,,,,8,0.14307 0.06062 0.71393,"(Binary data 2060 bytes, use -b option to extract)",,,1.04784 0.02289 -0.05019 0.02954 0.99051 -0.01706 -0.00923 0.01508 0.75172,,,,,,"Not Embedded, Independent",UTF8,3,,"RGB ",YCbCr,,,0.9642 1 0.82491,,,,,,c81760f047e663f2739d38a3e87d800a,,,,100,"Reflective, Glossy, Positive, Color","Canon, Inc. (Canon Development Americas, Inc.)",Canon Inc.,Z009,sRGB v1.31 (Canon),,,data/images/untagged/flickr,https://flickr.com/e/8nze8CcrwSG%2FVNaT7%2FrevxwqWFoX39s9NsOe0t8ziLM%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:41+01:00,2022:02:11 14:56:53+01:00,2022:02:07 13:25:54+01:00,25782467808.jpg,rw-rw-r--,85 kB,JPEG,jpg,,,,,,,,,,,,,,0.3851 0.71695 0.09708,"(Binary data 2060 bytes, use -b option to extract)",683,1024x683,1024,,,,,,,,,,,,,,,,,0.9642 1 0.82491,0.699,,image/jpeg,,,,Microsoft Corporation,Display Device Profile,Unknown (UCCM),"XYZ ","Copyright (c) 2003, Canon Inc.  All rights reserved.","Canon, Inc. (Canon Development Americas, Inc.)",2003:04:04 00:00:00,sRGB v1.31 (Canon),,,,,,,,,,,,,,,,acsp,0,2.4.0,0.43604 0.22244 0.0139,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,,,,,,,,,YCbCr4:4:4 (1 1),
data/images/untagged/flickr/5297317785.jpg,,,,,4,,,,,8,,,,,,,,,,,,UTF8,3,,,,,,,,,,,,ce129e3e4028ed5456051dca410c7fe7,,,,,,,,,,,,data/images/untagged/flickr,https://flickr.com/e/52k2bafmeYDASO1Gjby48gnVK9bzrKQhRjqN%2FwRR3fg%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:41+01:00,2022:02:11 14:56:52+01:00,2022:02:07 13:36:16+01:00,5297317785.jpg,rw-rw-r--,167 kB,JPEG,jpg,,,,,,,,,,,,,,,,683,1024x683,1024,,1.02,,,,,,,,,,,,,,,,0.699,,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,1,,YCbCr4:2:2 (2 1),1
data/images/untagged/flickr/50308469976.jpg,,,[14],(none),4,,,,,8,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,"Not Embedded, Independent",UTF8,3,,"RGB ",YCbCr,,,0.9642 1 0.82491,,,,,,9bb68c80f9a9fce4454066acba814a16,,,,100,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,,,data/images/untagged/flickr,https://flickr.com/e/es2pkH%2B4zF9QV6r%2Bd5Y3uF8eGFepZh91HQxLmN%2BbtdA%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:41+01:00,2022:02:11 14:56:53+01:00,2022:02:07 13:34:28+01:00,50308469976.jpg,rw-rw-r--,38 kB,JPEG,jpg,,,,,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",768,1024x768,1024,,1.02,,,,,,76.03647 80 87.12462,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,0.786,,image/jpeg,,,,Microsoft Corporation,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,,,,,,,,,,,,,,,,acsp,0,2.1.0,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,None,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,1,,YCbCr4:4:4 (1 1),1
data/images/untagged/flickr/5604857369.jpg,,,,,4,,,,,8,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,"Not Embedded, Independent",UTF8,3,,"RGB ",,,,0.9642 1 0.82491,,,,,,5aa25f7e3daf248ed84c1753f10181d0,,,,,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,,,data/images/untagged/flickr,https://flickr.com/e/9dmM1xWfjnsw8y5Bbtr70Lsl6dh0URAwioZQdRas0X8%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:41+01:00,2022:02:11 14:56:52+01:00,2022:02:07 13:36:54+01:00,5604857369.jpg,rw-rw-r--,47 kB,JPEG,jpg,,,,,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",1024,927x1024,927,,1.02,,,,,,76.03647 80 87.12462,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,0.949,,image/jpeg,,,,Microsoft Corporation,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,,,,,,,,,,,,,,,,acsp,0,2.1.0,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,None,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,1,,YCbCr4:2:0 (2 2),1
data/images/untagged/flickr/3663031411.jpg,,,,,4,,,,,8,0.14307 0.06062 0.71393,"(Binary data 2060 bytes, use -b option to extract)",,,1.04784 0.02289 -0.05019 0.02954 0.99051 -0.01706 -0.00923 0.01508 0.75172,,,,,,"Not Embedded, Independent",UTF8,3,,"RGB ",,,,0.9642 1 0.82491,,,,,,d6c6d74b71090f0788d6058ad5e9ba5d,,,,,"Reflective, Glossy, Positive, Color","Canon, Inc. (Canon Development Americas, Inc.)",Canon Inc.,Z009,sRGB v1.31 (Canon),,,data/images/untagged/flickr,https://flickr.com/e/URXAZLbWKEEYuYtey2%2BjXQeJThzGdg1d7zGK8WuA9ps%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:41+01:00,2022:02:11 14:56:52+01:00,2022:02:07 13:29:36+01:00,3663031411.jpg,rw-rw-r--,71 kB,JPEG,jpg,,,,,,,,,,,,,,0.3851 0.71695 0.09708,"(Binary data 2060 bytes, use -b option to extract)",683,1024x683,1024,,1.02,,,,,,,,,,,,,,,0.9642 1 0.82491,0.699,,image/jpeg,,,,Microsoft Corporation,Display Device Profile,Unknown (UCCM),"XYZ ","Copyright (c) 2003, Canon Inc.  All rights reserved.","Canon, Inc. (Canon Development Americas, Inc.)",2003:04:04 00:00:00,sRGB v1.31 (Canon),,,,,,,,,,,,,,,,acsp,0,2.4.0,0.43604 0.22244 0.0139,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,None,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,,,,,,,1,,YCbCr4:2:2 (2 1),1
data/images/untagged/flickr/7939229972.jpg,,,(none),(none),4,,,,,8,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,"Not Embedded, Independent",UTF8,3,,"RGB ",YCbCr,,,0.9642 1 0.82491,,,,,,e0ff1787d0bebc321216045c02d45986,,,,100,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,,,data/images/untagged/flickr,https://flickr.com/e/hBZtKOG4oQt1BUrdkKLJpzQA0%2FhJjFNbVDPDVZke49M%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:41+01:00,2022:02:11 14:56:52+01:00,2022:02:07 13:40:38+01:00,7939229972.jpg,rw-rw-r--,83 kB,JPEG,jpg,,,,,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",1022,817x1022,817,,,,,,,,76.03647 80 87.12462,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,0.835,,image/jpeg,,,,Microsoft Corporation,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,,,,,,,,,,,,,,,,acsp,0,2.1.0,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,,,YCbCr4:4:4 (1 1),
data/images/untagged/flickr/50308631522.jpg,,,[14],(none),4,,,,,8,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,"Not Embedded, Independent",UTF8,3,,"RGB ",YCbCr,,,0.9642 1 0.82491,,,,,,91ccd981ae9f998f14415a984be61658,,,,100,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,,,data/images/untagged/flickr,https://flickr.com/e/0aFR7dsojlVHwoh06VVKae2aLgdelHGmuzafJNZlimM%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:41+01:00,2022:02:11 14:56:53+01:00,2022:02:07 13:34:30+01:00,50308631522.jpg,rw-rw-r--,37 kB,JPEG,jpg,,,,,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",768,1024x768,1024,,1.02,,,,,,76.03647 80 87.12462,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,0.786,,image/jpeg,,,,Microsoft Corporation,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,,,,,,,,,,,,,,,,acsp,0,2.1.0,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,None,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,1,,YCbCr4:4:4 (1 1),1
data/images/untagged/flickr/17105261210.jpg,,,,,4,,,,,8,0.14305 0.06061 0.71399,"(Binary data 8204 bytes, use -b option to extract)",,,,,,,,,"Not Embedded, Independent",UTF8,3,,"RGB ",,,,0.9642 1 0.82491,,,,,,51a8e28879c40ea67b9a3067e9618ec4,,,,,"Reflective, Glossy, Positive, Color",none,,,,,,data/images/untagged/flickr,https://flickr.com/e/R9whNHO5kdqoLxNnshsd6LQuuHVP1pOvh313u1qnjoU%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:41+01:00,2022:02:11 14:56:53+01:00,2022:02:07 13:24:26+01:00,17105261210.jpg,rw-rw-r--,73 kB,JPEG,jpg,,,,,,,,,,,,,,0.38507 0.71687 0.09706,"(Binary data 8204 bytes, use -b option to extract)",683,1024x683,1024,,,,,,,,,,,,,,,,,0.9505 1 1.0891,0.699,,image/jpeg,,,,Apple Computer Inc.,Display Device Profile,Nikon Corporation,"XYZ ",Nikon Inc. & Nikon Corporation 2009,,2009:02:20 17:07:10,Nikon sRGB 4.0.0.3002,,,,,,,,,,,,,,,,acsp,0,2.2.0,0.43607 0.2225 0.01392,"(Binary data 8204 bytes, use -b option to extract)",Perceptual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YCbCr4:4:4 (1 1),
data/images/untagged/flickr/3999224630.jpg,,,[14],(none),4,Darrell Jordan,,,,8,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",Darrell Jordan,,,,,,,,"Not Embedded, Independent",UTF8,3,,"RGB ",YCbCr,,,0.9642 1 0.82491,,,,,,5815da784696455952e51e6451deefdb,,,,100,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,,,data/images/untagged/flickr,https://flickr.com/e/i2RSeGWi09PzHOF%2FoPaRp4wIvSsDs9YNLkb55WiqUu8%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:41+01:00,2022:02:11 14:56:52+01:00,2022:02:07 13:30:52+01:00,3999224630.jpg,rw-rw-r--,84 kB,JPEG,jpg,,,,,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",1024,850x1024,850,,,,,,,,76.03647 80 87.12462,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,0.870,,image/jpeg,,,,Microsoft Corporation,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,,,,,,,,,,,,,,,,acsp,0,2.1.0,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,,,YCbCr4:4:4 (1 1),
data/images/untagged/flickr/3972805792.jpg,,,[14],(none),4,Darrell Jordan,,,,8,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",Darrell Jordan,,,,,,,,"Not Embedded, Independent",UTF8,3,,"RGB ",YCbCr,,,0.9642 1 0.82491,,,,,,b2511ba046b6e2cbe67dce451f8cf4d7,,,,100,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,,,data/images/untagged/flickr,https://flickr.com/e/li5aKzXSVJi4C53t862tWmQE5qC09eG8XIs9XFFicaQ%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:41+01:00,2022:02:11 14:56:52+01:00,2022:02:07 13:30:30+01:00,3972805792.jpg,rw-rw-r--,73 kB,JPEG,jpg,,,,,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",1024,870x1024,870,,,,,,,,76.03647 80 87.12462,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,0.891,,image/jpeg,,,,Microsoft Corporation,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,,,,,,,,,,,,,,,,acsp,0,2.1.0,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,,,YCbCr4:4:4 (1 1),
